x_value,total_1,total_2
7886,8799,4938
7887,8793,4937
7888,8796,4940
7889,8800,4946
7890,8796,4944
7891,8798,4945
7892,8797,4945
7893,8800,4949
7894,8807,4953
7895,8812,4957
7896,8816,4961
7897,8822,4961
7898,8820,4964
7899,8828,4964
7900,8834,4967
7901,8841,4965
7902,8844,4964
7903,8845,4964
7904,8840,4963
7905,8836,4963
7906,8830,4966
7907,8829,4971
7908,8825,4972
7909,8821,4978
7910,8820,4982
7911,8825,4983
7912,8819,4982
7913,8815,4983
7914,8823,4978
7915,8822,4974
7916,8822,4975
7917,8816,4977
7918,8824,4976
7919,8827,4972
7920,8832,4977
7921,8837,4974
7922,8834,4969
7923,8841,4971
7924,8845,4976
7925,8839,4982
7926,8845,4979
7927,8843,4981
7928,8848,4981
7929,8847,4980
7930,8845,4979
7931,8843,4981
7932,8850,4982
7933,8856,4978
7934,8853,4980
7935,8853,4983
7936,8859,4989
7937,8864,4985
7938,8871,4985
7939,8873,4985
7940,8872,4985
7941,8868,4990
7942,8865,4993
7943,8873,4996
7944,8875,4996
7945,8883,5000
7946,8877,4996
7947,8880,4992
7948,8880,4991
7949,8878,4994
7950,8880,4995
7951,8884,4994
7952,8878,4996
7953,8886,4997
7954,8882,4995
7955,8888,5001
7956,8882,4997
7957,8889,4993
7958,8894,4993
7959,8901,4997
7960,8908,4999
7961,8913,4998
7962,8916,4993
7963,8922,4995
7964,8921,4995
7965,8922,4999
7966,8929,5002
7967,8923,5008
7968,8922,5012
7969,8921,5016
7970,8920,5016
7971,8919,5012
7972,8913,5010
7973,8916,5006
7974,8918,5011
7975,8915,5016
7976,8913,5022
7977,8919,5025
7978,8924,5021
7979,8932,5026
7980,8927,5030
7981,8932,5028
7982,8940,5024
7983,8948,5030
7984,8944,5026
7985,8945,5023
7986,8940,5022
7987,8938,5023
7988,8932,5028
7989,8933,5026
7990,8938,5029
7991,8946,5028
7992,8948,5027
7993,8946,5032
7994,8941,5038
7995,8948,5035
7996,8951,5041
7997,8953,5038
7998,8960,5039
7999,8966,5043
8000,8972,5047
8001,8980,5053
8002,8979,5050
8003,8983,5048
8004,8983,5053
8005,8984,5056
8006,8992,5054
8007,8997,5052
8008,8997,5047
8009,8992,5045
8010,9000,5049
8011,9003,5051
8012,9006,5051
8013,9013,5050
8014,9008,5051
8015,9011,5051
8016,9017,5046
8017,9013,5047
8018,9019,5048
8019,9026,5054
8020,9029,5052
8021,9026,5050
8022,9031,5053
8023,9037,5055
8024,9038,5057
8025,9036,5057
8026,9044,5059
8027,9047,5064
8028,9045,5070
8029,9052,5076
8030,9057,5080
8031,9058,5085
8032,9056,5086
8033,9061,5081
8034,9064,5077
8035,9070,5072
8036,9077,5070
8037,9075,5069
8038,9078,5074
8039,9081,5070
8040,9077,5070
8041,9083,5071
8042,9081,5070
8043,9082,5070
8044,9085,5065
8045,9085,5063
8046,9082,5063
8047,9089,5066
8048,9085,5063
8049,9091,5065
8050,9095,5060
8051,9099,5064
8052,9096,5061
8053,9098,5065
8054,9092,5068
8055,9093,5071
8056,9088,5077
8057,9090,5074
8058,9091,5080
8059,9094,5075
8060,9093,5079
8061,9088,5083
8062,9091,5087
8063,9099,5085
8064,9098,5084
8065,9093,5083
8066,9089,5085
8067,9088,5081
8068,9090,5087
8069,9096,5091
8070,9103,5089
8071,9102,5095
8072,9108,5100
8073,9104,5103
8074,9108,5099
8075,9105,5097
8076,9108,5099
8077,9110,5103
8078,9114,5108
8079,9121,5105
8080,9120,5109
8081,9125,5113
8082,9129,5118
8083,9126,5122
8084,9126,5120
8085,9132,5122
8086,9128,5125
8087,9132,5123
8088,9128,5128
8089,9130,5133
8090,9135,5128
8091,9132,5125
8092,9136,5128
8093,9143,5126
8094,9139,5125
8095,9133,5123
8096,9132,5128
8097,9126,5124
8098,9125,5130
8099,9130,5133
8100,9136,5137
8101,9143,5143
8102,9141,5144
8103,9145,5143
8104,9143,5138
8105,9138,5133
8106,9139,5128
8107,9136,5129
8108,9136,5126
8109,9135,5126
8110,9142,5131
8111,9137,5133
8112,9145,5134
8113,9141,5134
8114,9135,5129
8115,9141,5130
8116,9146,5128
8117,9143,5126
8118,9144,5132
8119,9142,5138
8120,9143,5133
8121,9138,5135
8122,9132,5139
8123,9129,5144
8124,9128,5142
8125,9132,5147
8126,9137,5147
8127,9131,5153
8128,9137,5155
8129,9137,5160
8130,9131,5161
8131,9138,5165
8132,9144,5162
8133,9138,5162
8134,9135,5160
8135,9129,5157
8136,9127,5159
8137,9133,5158
8138,9131,5158
8139,9129,5164
8140,9130,5169
8141,9127,5173
8142,9123,5173
8143,9118,5168
8144,9119,5163
8145,9115,5160
8146,9123,5157
8147,9128,5163
8148,9133,5161
8149,9141,5161
8150,9139,5157
8151,9134,5162
8152,9135,5168
8153,9138,5174
8154,9136,5174
8155,9132,5171
8156,9132,5168
8157,9126,5166
8158,9123,5167
8159,9123,5170
8160,9126,5175
8161,9126,5174
8162,9130,5172
8163,9135,5175
8164,9141,5180
8165,9149,5182
8166,9156,5187
8167,9155,5185
8168,9161,5185
8169,9162,5182
8170,9166,5182
8171,9163,5179
8172,9161,5182
8173,9156,5184
8174,9163,5180
8175,9164,5184
8176,9170,5185
8177,9171,5185
8178,9168,5184
8179,9167,5182
8180,9172,5182
8181,9166,5178
8182,9163,5180
8183,9168,5181
8184,9170,5186
8185,9174,5191
8186,9179,5188
8187,9180,5185
8188,9175,5191
8189,9182,5187
8190,9182,5190
8191,9180,5189
8192,9182,5191
8193,9177,5196
8194,9185,5191
8195,9183,5192
8196,9186,5188
8197,9193,5184
8198,9191,5185
8199,9192,5181
8200,9191,5176
8201,9195,5181
8202,9199,5177
8203,9205,5176
8204,9206,5181
8205,9212,5180
8206,9206,5176
8207,9212,5178
8208,9208,5173
8209,9215,5175
8210,9219,5174
8211,9218,5178
8212,9214,5177
8213,9218,5174
8214,9218,5169
8215,9225,5170
8216,9219,5169
8217,9220,5172
8218,9216,5167
8219,9214,5162
8220,9213,5158
8221,9212,5157
8222,9217,5152
8223,9219,5150
8224,9227,5155
8225,9227,5150
8226,9227,5149
8227,9222,5144
8228,9224,5144
8229,9227,5139
8230,9231,5138
8231,9225,5138
8232,9220,5139
8233,9228,5141
8234,9230,5146
8235,9224,5143
8236,9232,5140
8237,9237,5139
8238,9231,5137
8239,9226,5139
8240,9226,5145
8241,9226,5150
8242,9230,5148
8243,9226,5145
8244,9232,5148
8245,9236,5144
8246,9241,5147
8247,9235,5146
8248,9232,5142
8249,9236,5138
8250,9244,5135
8251,9251,5136
8252,9247,5136
8253,9243,5131
8254,9246,5133
8255,9244,5135
8256,9252,5130
8257,9246,5135
8258,9241,5137
8259,9235,5143
8260,9232,5145
8261,9227,5146
8262,9227,5146
8263,9221,5148
8264,9222,5149
8265,9225,5153
8266,9233,5159
8267,9233,5157
8268,9233,5158
8269,9238,5156
8270,9244,5155
8271,9240,5150
8272,9235,5146
8273,9239,5145
8274,9243,5151
8275,9245,5149
8276,9241,5147
8277,9239,5143
8278,9237,5148
8279,9237,5152
8280,9235,5152
8281,9234,5147
8282,9242,5147
8283,9240,5143
8284,9235,5141
8285,9238,5145
8286,9232,5151
8287,9240,5148
8288,9242,5147
8289,9243,5148
8290,9239,5153
8291,9238,5149
8292,9240,5153
8293,9247,5150
8294,9253,5148
8295,9261,5143
8296,9261,5147
8297,9262,5147
8298,9269,5152
8299,9263,5158
8300,9264,5159
8301,9268,5162
8302,9273,5163
8303,9278,5161
8304,9275,5160
8305,9283,5161
8306,9283,5164
8307,9285,5166
8308,9282,5167
8309,9277,5167
8310,9281,5162
8311,9282,5167
8312,9277,5171
8313,9283,5177
8314,9289,5182
8315,9284,5184
8316,9289,5190
8317,9297,5187
8318,9293,5186
8319,9293,5181
8320,9298,5185
8321,9299,5189
8322,9305,5187
8323,9311,5192
8324,9314,5187
8325,9321,5192
8326,9326,5195
8327,9328,5190
8328,9336,5186
8329,9336,5186
8330,9343,5188
8331,9339,5191
8332,9340,5192
8333,9348,5188
8334,9351,5190
8335,9356,5189
8336,9364,5184
8337,9358,5186
8338,9354,5183
8339,9353,5179
8340,9353,5174
8341,9359,5170
8342,9361,5166
8343,9359,5170
8344,9363,5170
8345,9367,5169
8346,9373,5168
8347,9375,5170
8348,9380,5170
8349,9385,5169
8350,9388,5164
8351,9394,5163
8352,9393,5161
8353,9401,5156
8354,9398,5159
8355,9398,5154
8356,9405,5150
8357,9411,5156
8358,9408,5160
8359,9403,5157
8360,9407,5155
8361,9410,5151
8362,9410,5151
8363,9406,5147
8364,9413,5151
8365,9421,5147
8366,9427,5146
8367,9432,5151
8368,9440,5149
8369,9438,5154
8370,9445,5155
8371,9441,5161
8372,9437,5159
8373,9442,5160
8374,9446,5162
8375,9450,5166
8376,9458,5168
8377,9460,5165
8378,9454,5160
8379,9448,5155
8380,9450,5153
8381,9450,5152
8382,9457,5152
8383,9462,5153
8384,9462,5151
8385,9458,5147
8386,9465,5153
8387,9462,5158
8388,9467,5154
8389,9462,5159
8390,9466,5162
8391,9463,5159
8392,9471,5162
8393,9466,5166
8394,9471,5171
8395,9473,5174
8396,9468,5174
8397,9464,5180
8398,9458,5180
8399,9463,5178
8400,9458,5173
8401,9462,5177
8402,9466,5182
8403,9465,5180
8404,9462,5175
8405,9457,5170
8406,9459,5172
8407,9463,5177
8408,9468,5180
8409,9476,5180
8410,9476,5177
8411,9473,5175
8412,9480,5179
8413,9484,5175
8414,9482,5171
8415,9487,5166
8416,9493,5165
8417,9490,5161
8418,9496,5161
8419,9504,5163
8420,9499,5164
8421,9501,5168
8422,9502,5174
8423,9501,5174
8424,9506,5174
8425,9511,5170
8426,9517,5169
8427,9514,5166
8428,9513,5166
8429,9519,5168
8430,9522,5166
8431,9522,5168
8432,9521,5168
8433,9520,5170
8434,9523,5170
8435,9524,5167
8436,9524,5167
8437,9521,5166
8438,9523,5167
8439,9523,5172
8440,9527,5176
8441,9529,5180
8442,9531,5185
8443,9530,5180
8444,9536,5185
8445,9530,5189
8446,9532,5184
8447,9534,5186
8448,9536,5189
8449,9540,5191
8450,9544,5196
8451,9549,5194
8452,9544,5199
8453,9545,5199
8454,9540,5205
8455,9535,5203
8456,9534,5198
8457,9533,5202
8458,9533,5206
8459,9541,5208
8460,9542,5208
8461,9545,5213
8462,9551,5215
8463,9556,5213
8464,9562,5216
8465,9561,5221
8466,9569,5220
8467,9567,5226
8468,9573,5230
8469,9575,5231
8470,9570,5234
8471,9564,5231
8472,9561,5235
8473,9556,5241
8474,9553,5242
8475,9554,5239
8476,9559,5243
8477,9567,5241
8478,9564,5247
8479,9560,5248
8480,9562,5246
8481,9557,5246
8482,9557,5250
8483,9563,5251
8484,9564,5257
8485,9568,5260
8486,9574,5261
8487,9573,5264
8488,9572,5267
8489,9573,5271
8490,9573,5272
8491,9581,5275
8492,9583,5275
8493,9577,5280
8494,9576,5278
8495,9576,5276
8496,9580,5273
8497,9585,5272
8498,9581,5272
8499,9589,5270
8500,9583,5269
8501,9583,5265
8502,9589,5271
8503,9596,5273
8504,9591,5272
8505,9598,5273
8506,9606,5270
8507,9612,5265
8508,9616,5264
8509,9624,5267
8510,9624,5263
8511,9625,5264
8512,9625,5270
8513,9620,5265
8514,9616,5270
8515,9619,5274
8516,9627,5272
8517,9624,5277
8518,9621,5277
8519,9626,5279
8520,9633,5276
8521,9631,5277
8522,9633,5281
8523,9636,5284
8524,9639,5280
8525,9643,5282
8526,9640,5283
8527,9643,5287
8528,9642,5291
8529,9647,5287
8530,9641,5291
8531,9638,5288
8532,9633,5285
8533,9636,5280
8534,9635,5277
8535,9631,5281
8536,9633,5282
8537,9635,5282
8538,9639,5287
8539,9644,5289
8540,9639,5290
8541,9639,5293
8542,9637,5292
8543,9644,5297
8544,9649,5297
8545,9650,5295
8546,9654,5292
8547,9661,5297
8548,9656,5303
8549,9662,5308
8550,9670,5303
8551,9667,5300
8552,9666,5302
8553,9673,5299
8554,9672,5296
8555,9675,5297
8556,9680,5295
8557,9678,5292
8558,9686,5288
8559,9685,5294
8560,9682,5299
8561,9688,5303
8562,9686,5301
8563,9691,5307
8564,9687,5306
8565,9683,5311
8566,9680,5306
8567,9686,5305
8568,9680,5302
8569,9679,5298
8570,9683,5297
8571,9681,5302
8572,9678,5304
8573,9675,5301
8574,9682,5298
8575,9676,5296
8576,9675,5301
8577,9676,5303
8578,9684,5305
8579,9685,5305
8580,9681,5301
8581,9676,5303
8582,9678,5306
8583,9678,5302
8584,9681,5305
8585,9686,5304
8586,9682,5299
8587,9684,5296
8588,9689,5291
8589,9688,5291
8590,9682,5290
8591,9684,5290
8592,9682,5296
8593,9681,5292
8594,9687,5296
8595,9685,5300
8596,9691,5302
8597,9698,5308
8598,9699,5303
8599,9703,5306
8600,9708,5307
8601,9709,5305
8602,9708,5303
8603,9704,5299
8604,9708,5297
8605,9713,5300
8606,9720,5296
8607,9717,5296
8608,9725,5302
8609,9733,5299
8610,9729,5301
8611,9726,5305
8612,9720,5309
8613,9724,5314
8614,9723,5317
8615,9721,5321
8616,9716,5323
8617,9717,5329
8618,9720,5325
8619,9717,5326
8620,9724,5328
8621,9718,5334
8622,9717,5334
8623,9716,5339
8624,9715,5339
8625,9718,5337
8626,9716,5334
8627,9713,5337
8628,9711,5337
8629,9706,5336
8630,9711,5331
8631,9708,5331
8632,9702,5327
8633,9698,5332
8634,9696,5338
8635,9694,5341
8636,9692,5343
8637,9699,5345
8638,9699,5346
8639,9699,5352
8640,9697,5348
8641,9701,5351
8642,9696,5349
8643,9694,5352
8644,9701,5355
8645,9707,5354
8646,9715,5349
8647,9718,5345
8648,9713,5342
8649,9721,5344
8650,9725,5341
8651,9733,5339
8652,9740,5337
8653,9735,5337
8654,9736,5335
8655,9731,5333
8656,9739,5336
8657,9735,5337
8658,9734,5336
8659,9733,5337
8660,9729,5342
8661,9731,5346
8662,9739,5347
8663,9736,5350
8664,9742,5355
8665,9740,5359
8666,9734,5364
8667,9731,5366
8668,9738,5361
8669,9745,5366
8670,9749,5361
8671,9743,5357
8672,9742,5360
8673,9750,5366
8674,9751,5362
8675,9756,5364
8676,9764,5361
8677,9763,5365
8678,9767,5365
8679,9765,5369
8680,9770,5372
8681,9775,5371
8682,9781,5377
8683,9784,5383
8684,9786,5382
8685,9782,5387
8686,9783,5391
8687,9785,5392
8688,9791,5395
8689,9796,5399
8690,9790,5401
8691,9798,5400
8692,9805,5401
8693,9806,5406
8694,9806,5410
8695,9800,5407
8696,9806,5407
8697,9810,5404
8698,9811,5407
8699,9809,5405
8700,9815,5408
8701,9820,5414
8702,9828,5410
8703,9834,5405
8704,9841,5407
8705,9840,5405
8706,9847,5404
8707,9851,5400
8708,9855,5401
8709,9852,5401
8710,9846,5396
8711,9852,5392
8712,9851,5390
8713,9854,5392
8714,9851,5387
8715,9851,5386
8716,9845,5384
8717,9851,5383
8718,9852,5385
8719,9849,5383
8720,9853,5388
8721,9858,5387
8722,9862,5390
8723,9856,5392
8724,9852,5392
8725,9848,5392
8726,9843,5394
8727,9850,5394
8728,9848,5400
8729,9845,5404
8730,9839,5409
8731,9836,5405
8732,9837,5407
8733,9833,5402
8734,9830,5407
8735,9829,5406
8736,9837,5411
8737,9843,5410
8738,9844,5408
8739,9846,5405
8740,9852,5408
8741,9855,5413
8742,9861,5408
8743,9856,5408
8744,9853,5407
8745,9847,5402
8746,9842,5398
8747,9838,5403
8748,9835,5399
8749,9842,5396
8750,9840,5394
8751,9838,5389
8752,9846,5390
8753,9842,5392
8754,9846,5391
8755,9850,5391
8756,9844,5388
8757,9839,5383
8758,9837,5381
8759,9841,5386
8760,9846,5389
8761,9841,5393
8762,9846,5391
8763,9842,5392
8764,9837,5394
8765,9836,5389
8766,9836,5390
8767,9836,5387
8768,9830,5384
8769,9828,5386
8770,9828,5384
8771,9824,5383
8772,9821,5385
8773,9826,5383
8774,9822,5381
8775,9825,5381
8776,9822,5380
8777,9817,5379
8778,9824,5383
8779,9831,5382
8780,9825,5382
8781,9832,5382
8782,9833,5386
8783,9841,5383
8784,9843,5378
8785,9842,5376
8786,9838,5375
8787,9834,5379
8788,9832,5374
8789,9839,5374
8790,9834,5380
8791,9836,5379
8792,9830,5376
8793,9834,5376
8794,9837,5375
8795,9838,5380
8796,9846,5378
8797,9845,5375
8798,9848,5376
8799,9851,5377
8800,9855,5377
8801,9861,5378
8802,9862,5375
8803,9863,5374
8804,9862,5379
8805,9867,5376
8806,9875,5379
8807,9876,5382
8808,9872,5384
8809,9868,5380
8810,9868,5386
8811,9866,5387
8812,9864,5387
8813,9859,5393
8814,9855,5391
8815,9863,5393
8816,9861,5391
8817,9863,5397
8818,9858,5397
8819,9857,5402
8820,9861,5399
8821,9863,5396
8822,9863,5400
8823,9867,5405
8824,9865,5411
8825,9869,5417
8826,9870,5413
8827,9877,5417
8828,9872,5418
8829,9866,5418
8830,9872,5413
8831,9871,5416
8832,9878,5415
8833,9877,5413
8834,9872,5414
8835,9868,5416
8836,9869,5411
8837,9876,5415
8838,9871,5421
8839,9871,5419
8840,9879,5422
8841,9877,5422
8842,9879,5424
8843,9874,5429
8844,9869,5426
8845,9866,5432
8846,9862,5437
8847,9856,5443
8848,9862,5445
8849,9858,5441
8850,9855,5436
8851,9849,5440
8852,9849,5437
8853,9845,5437
8854,9842,5438
8855,9840,5443
8856,9841,5439
8857,9841,5444
8858,9846,5444
8859,9845,5443
8860,9847,5446
8861,9844,5444
8862,9849,5443
8863,9854,5441
8864,9854,5446
8865,9853,5441
8866,9860,5439
8867,9867,5440
8868,9874,5440
8869,9874,5444
8870,9882,5447
8871,9885,5447
8872,9886,5447
8873,9893,5450
8874,9891,5453
8875,9891,5453
8876,9896,5454
8877,9893,5458
8878,9891,5459
8879,9890,5456
8880,9891,5459
8881,9893,5462
8882,9889,5464
8883,9896,5468
8884,9892,5463
8885,9886,5466
8886,9891,5466
8887,9889,5466
8888,9883,5467
8889,9890,5471
8890,9898,5466
8891,9904,5465
8892,9902,5462
8893,9896,5460
8894,9903,5455
8895,9899,5454
8896,9896,5459
8897,9892,5458
8898,9891,5454
8899,9899,5456
8900,9895,5461
8901,9901,5461
8902,9897,5460
8903,9898,5457
8904,9893,5458
8905,9897,5459
8906,9894,5462
8907,9893,5468
8908,9892,5467
8909,9900,5473
8910,9905,5469
8911,9901,5472
8912,9907,5469
8913,9911,5470
8914,9916,5468
8915,9919,5463
8916,9914,5468
8917,9916,5468
8918,9920,5468
8919,9920,5465
8920,9927,5466
8921,9930,5472
8922,9933,5470
8923,9931,5469
8924,9939,5475
8925,9943,5477
8926,9945,5475
8927,9943,5470
8928,9941,5474
8929,9940,5477
8930,9942,5482
8931,9943,5486
8932,9951,5490
8933,9956,5486
8934,9959,5490
8935,9959,5486
8936,9953,5490
8937,9958,5493
8938,9954,5495
8939,9959,5492
8940,9961,5494
8941,9966,5500
8942,9967,5500
8943,9973,5496
8944,9972,5496
8945,9973,5497
8946,9968,5495
8947,9967,5494
8948,9973,5494
8949,9972,5496
8950,9972,5502
8951,9969,5501
8952,9970,5502
8953,9977,5508
8954,9973,5505
8955,9974,5510
8956,9974,5506
8957,9968,5510
8958,9973,5509
8959,9978,5514
8960,9979,5518
8961,9981,5518
8962,9977,5519
8963,9982,5518
8964,9985,5523
8965,9980,5524
8966,9986,5525
8967,9984,5530
8968,9980,5527
8969,9982,5531
8970,9976,5535
8971,9977,5535
8972,9972,5532
8973,9980,5533
8974,9977,5531
8975,9974,5534
8976,9969,5532
8977,9974,5538
8978,9980,5540
8979,9983,5536
8980,9983,5531
8981,9984,5531
8982,9988,5536
8983,9993,5541
8984,9997,5545
8985,10003,5546
8986,10005,5550
8987,10010,5551
8988,10010,5550
8989,10016,5548
8990,10019,5544
8991,10024,5542
8992,10024,5541
8993,10032,5539
8994,10031,5543
8995,10025,5539
8996,10021,5537
8997,10016,5534
8998,10018,5538
8999,10013,5538
